,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1436,False,/zbdBYpte1Crlfjs8jPVzplOQBpN.jpg,"[12, 35, 10751]",346648,en,Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",34.123,/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,2017-11-09,Paddington 2,False,7.452,2266
1437,False,/yir5430WblZSZuIMd9C6pIZerfA.jpg,"[28, 80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",94.832,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,2017-06-28,Baby Driver,False,7.453,15339
1438,False,/6WMeEmwXWKwrWBd6uDXjtWPigzM.jpg,"[28, 18, 53]",4689,ko,복수는 나의 것,"A deaf man and his girlfriend resort to desperate measures in order to fund a kidney transplant for his sister. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",24.392,/uj42ubGbgVL65T10SvPVr0p9mJc.jpg,2002-03-29,Sympathy for Mr. Vengeance,False,7.5,1406
1439,False,/lLuecnrjjj9p4h1mjeTtpk6jXGp.jpg,"[37, 10749, 18]",3088,en,My Darling Clementine,"Wyatt Earp and his brothers Morgan and Virgil ride into Tombstone and leave brother James in charge of their cattle herd. On their return they find their cattle stolen and James dead. Wyatt takes on the job of town marshal, making his brothers deputies, and vows to stay in Tombstone until James' killers are found. He soon runs into the brooding, coughing, hard-drinking Doc Holliday as well as the sullen and vicious Clanton clan. Wyatt discovers the owner of a trinket stolen from James' dead body and the stage is set for the Earps' long-awaited revenge.",17.731,/o7G5klSt9i8LQZdUNvrWUJbbxAO.jpg,1946-10-17,My Darling Clementine,False,7.5,407
1440,False,/pcSjQftPIflB8pSy0g41oSktp6N.jpg,"[18, 36]",568,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",53.277,/kzj95o9FlVxKziQq36mjES3wxel.jpg,1995-06-30,Apollo 13,False,7.452,5251
1441,False,/2oum8FkgH1AiDWhmhEw8nbtoHdJ.jpg,"[18, 10749, 12]",175,fr,Le Grand Bleu,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men.  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",24.629,/vbi56h6a1BGjnhq2RnUrcQZs2aV.jpg,1988-05-10,The Big Blue,False,7.452,1399
1442,False,/oXs8kp1oX5N0Mte6U8UUAwmLwt6.jpg,"[28, 12, 878, 53]",154,en,Star Trek II: The Wrath of Khan,"The starship Enterprise and its crew is pulled back into action when old nemesis, Khan, steals a top secret device called Project Genesis.",44.23,/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,1982-06-04,Star Trek II: The Wrath of Khan,False,7.452,1851
1443,False,/3Ks9mqYpReb69av3RaHFJq4yhZ9.jpg,"[35, 10402]",37719,en,A Night at the Opera,The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,16.982,/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg,1935-11-15,A Night at the Opera,False,7.5,465
1444,False,/gF1iH8LjxIEO91hX3fnID25Kh4X.jpg,[18],37181,fa,درباره الی‎‎,The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.,22.883,/ctLrMQrg3kss2JO7OIr7RVdN5an.jpg,2009-06-06,About Elly,False,7.5,466
1445,False,/crOry6huvXiX91i5fJhS4h684aA.jpg,"[18, 10402]",1677,en,Ray,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered coupling gospel and country together.",38.479,/nweucNFvw8B5u8Mi0UQqUQCk8TG.jpg,2004-10-29,Ray,False,7.451,1912
1446,False,/fX1DFPMZYsRG17BmMPJAKUaBZEz.jpg,"[80, 18]",877,en,Scarface,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio ""Tony"" Camonte, shoots his way to the top of the mobs while trying to protect his sister from the criminal life.",43.045,/y4E5oRiHMTFkEB12IIcpbKbKzDW.jpg,1932-04-09,Scarface,False,7.451,575
1447,False,/vrNKZrPscucCO5SnHEpp5DZ7QWx.jpg,"[35, 10749]",860159,en,Crush,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like.",22.352,/hayr56csDzCSADaejgrRMVPHyDy.jpg,2022-04-29,Crush,False,7.45,402
1448,False,/bFMUmg1J47I8bCjPXpYEeuNgRkv.jpg,[18],319373,ja,あん,"The master of a dorayaki pastry store hires a 76-year-old woman whose talents attract customers from all over. But she's hiding a troubling secret. Life's joys are found in the little details, and no matter what may be weighing you down, everyone loves a good pastry.",19.933,/5YV0eoUBFQ4vKaN71SPtUte2YcD.jpg,2015-05-30,Sweet Bean,False,7.45,520
1449,False,/hzLkyOlZIhnwMkxEY2Q91AwLtub.jpg,"[18, 35]",434616,fr,Patients,"After a serious sport accident in a swimming pool, Ben, now an incomplete quadriplegic, arrives in a rehabilitation center. He meets with other handicapped persons (tetraplegics, paraplegics, traumatized crania), all victims of accidents, as well as a handicapped since his early childhood. They go through impotence, despair and resignation, with their daily struggle to learn how to move a finger or to hold a fork. Some of them slowly find a little mobility while others receive the verdict of the handicap for life. Despite everything, hope and friendship help them endure their difficulties.",8.476,/sv2Xdpk4nzY2qKAg5oG2qZkTrY9.jpg,2017-03-01,Patients,False,7.4,595
1450,False,/uS9apevOgs2fuYghf9szOoK1u63.jpg,"[16, 9648, 28, 80]",736073,en,"Batman: The Long Halloween, Part One","Following a brutal series of murders taking place on Halloween, Thanksgiving, and Christmas, Gotham City's young vigilante known as the Batman sets out to pursue the mysterious serial killer alongside police officer James Gordon and district attorney Harvey Dent.",22.021,/sR7gppb0YGjwLvE6Vnj6wYv5MnW.jpg,2021-06-21,"Batman: The Long Halloween, Part One",False,7.448,589
1451,False,/bNxnk75NLddqqnblfjovGGyr71K.jpg,"[18, 10751]",228203,en,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,31.282,/f7NQFdwHjVNjTiNmbua79MNe2MD.jpg,2015-02-20,"McFarland, USA",False,7.448,796
1452,False,/olBwD91mtuymlvz34nZONb9yDcn.jpg,"[18, 36, 10752]",8741,en,The Thin Red Line,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.",33.057,/tMmX3tOOZDNlHY2AvUnQPyVsxXn.jpg,1998-12-23,The Thin Red Line,False,7.448,2895
1453,False,/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,"[27, 9648, 53]",423108,en,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",119.264,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,2021-05-25,The Conjuring: The Devil Made Me Do It,False,7.447,5734
1454,False,/kujUJjGGKNN2d7G5NcCnplZPfGd.jpg,"[28, 53, 18]",33273,es,Celda 211,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",23.614,/koap5B3bQHQi3yaZ39vpWR66TGP.jpg,2009-11-06,Cell 211,False,7.447,1209
1455,False,/8LHSDyRizQ4kQz5rEHPKyXPvMG3.jpg,"[16, 10752, 878]",736069,en,Justice Society: World War II,"When the Flash finds himself dropped into the middle of World War II, he joins forces with Wonder Woman and her top-secret team known as the Justice Society of America.",27.218,/e4REOC6CZW8J6FslA4nRvdQXFXR.jpg,2021-04-27,Justice Society: World War II,False,7.4,535
1456,False,/kbOB9DGl8qwhDRcXOmXfmcmadeD.jpg,"[18, 80]",645886,en,The Unforgivable,A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.,40.183,/1b3dNFDuE7i05TJlXrIC571yR01.jpg,2021-11-24,The Unforgivable,False,7.446,1761
1457,False,/6UnVwCA6F29erZK29PKqRyHqFA.jpg,"[53, 80, 18]",165213,ko,신세계,An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,30.074,/5Ai3BMJlDGOlZXbcDv3vnOM1CSp.jpg,2013-02-21,New World,False,7.446,435
1458,False,/cdKjKrls7ItSxqAe6j0Jz7EdKuN.jpg,"[35, 18, 10749]",5781,fr,Cet obscur objet du désir,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",22.553,/9iUdC4dftkjYSBUJq5DAxC6WqB9.jpg,1977-08-17,That Obscure Object of Desire,False,7.446,367
1459,False,/30COvn7g7PP58wBkrnnh7Ws9bJS.jpg,"[10749, 35]",828613,en,About Fate,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",37.843,/fabZkaVHYJ67KbZx7oFoitauX34.jpg,2022-09-08,About Fate,False,7.445,365
1460,False,/4LrL40XecjGLRpX5I2gzMTUt04l.jpg,"[36, 18, 28]",617653,en,The Last Duel,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",41.608,/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,2021-10-13,The Last Duel,False,7.446,3237
1461,False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",113.616,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,False,7.445,10313
1462,False,/jhM3wgWUrrOkz9r4xwV5cV5RhI4.jpg,[878],17654,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",40.975,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,2009-08-05,District 9,False,7.445,9206
1463,False,/zhZtaNcjtc6VgV8SC4VlokiaeNt.jpg,"[18, 10749]",15919,en,Marty,"Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but has reluctantly resigned himself to bachelorhood. Marty meets Clara, an unattractive school teacher, realising their emotional connection, he promises to call but family and friends try to convince him not to.",15.137,/8tnGO5VoAQII4DbE3hozWKhV4BY.jpg,1955-04-11,Marty,False,7.4,362
1464,False,/13CqQIOwZ0dkAxgzL7W4VcJLDAg.jpg,"[10751, 16, 878, 35]",13060,en,Lifted,"When an overconfident teen alien gets behind the controls of a spaceship, he must attempt to abduct a slumbering farmer under the watchful eye of a critical instructor. But abducting humans requires precision and a gentle touch, and within a few missteps it's painfully clear why more humans don't go missing every year.",16.11,/iwI3R8ZR3MQ5dnTx9tHSiS81i4W.jpg,2006-12-28,Lifted,False,7.445,730
1465,False,/kyGrNgAU2PCjzQAPAJsZZEZInh9.jpg,"[18, 10749]",363,de,Gegen die Wand,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",20.677,/9L5BBJiXZss58EBcbw0l4holdzZ.jpg,2004-03-11,Head-On,False,7.4,528
1466,False,/92pNwvXD2G4k9zSsquoM6vbKrHx.jpg,"[35, 18, 10749, 10751]",382748,en,Stargirl,"Leo Borlock is an average student at Mica High School. He gets decent grades, is a member of the school's marching band and has always been content flying under the radar. But all that changes when he meets Stargirl Caraway, a confident and colorful new student with a penchant for the ukulele, who stands out in a crowd. She is kind, finds magic in the mundane and touches the lives of others with the simplest of gestures. Her eccentricities and infectious personality charm Leo and the student body, and she quickly goes from being ignored and ridiculed to accepted and praised, then back again, sending Leo on a rollercoaster ride of emotions.",14.689,/gwsrtzSrr7G6xjxsa7IwaAMHpEF.jpg,2020-03-10,Stargirl,False,7.4,546
1467,False,/81LV5HJ9nUXGCMhrJpFNjwvbEZl.jpg,[18],16619,en,Ordinary People,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",19.546,/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,1980-09-19,Ordinary People,False,7.4,602
1468,False,/w2KUVzeOC1u6cQwvUV0qqi7QYxs.jpg,"[18, 36, 12]",9549,en,The Right Stuff,"As the Space Race ensues, seven pilots set off on a path to become the first American astronauts to enter space. However, the road to making history brings forth momentous challenges.",22.982,/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,1983-10-20,The Right Stuff,False,7.444,836
1469,False,/ncoqdHs1poUaBqyKic9YI8ai7MP.jpg,"[53, 80]",161,en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",53.535,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,2001-12-07,Ocean's Eleven,False,7.444,11305
1470,False,/kvRT3GwcnqGHzPjXIVrVPhUix7Z.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",95.39,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.443,22296
1471,False,/rWrvcsrvISKXdMOzCdkvU3Jtg0j.jpg,"[53, 80, 18]",582014,en,Promising Young Woman,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",28.837,/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg,2020-12-13,Promising Young Woman,False,7.442,3085
1472,False,/leTiNp0ocA07HmzxxBgukqhuhFx.jpg,"[10749, 18, 36]",451480,en,The Guernsey Literary & Potato Peel Pie Society,"Free-spirited writer Juliet Ashton forms a life-changing bond with the delightful and eccentric Guernsey Literary and Potato Peel Pie Society, when she decides to write about the book club they formed during the occupation of Guernsey in WWII.",23.104,/2XcN2aIma8TqShsOBPbcpxLzY1A.jpg,2018-04-19,The Guernsey Literary & Potato Peel Pie Society,False,7.442,1292
1473,False,/zNOfW35hBXPIzM5BIl7gptuW0EA.jpg,"[28, 35, 80, 14]",9470,cn,功夫,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",50.949,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,2004-02-10,Kung Fu Hustle,False,7.442,2691
1474,False,/k6xQZq2jkA7xRpvyy2kLWprFwIN.jpg,"[18, 53, 878]",1902,es,Abre los ojos,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",23.107,/orjSy9xEGI9jxrtodACH04gANmF.jpg,1997-12-19,Open Your Eyes,False,7.442,1005
1475,False,/cSCxGf1YSsNj3YxIGeWjbLUC9Xl.jpg,"[18, 10749, 36]",660000,fr,Illusions perdues,"Lucien de Rubempré, a young, lower-class poet, leaves his family's printing house for Paris. Soon, he learns the dark side of the arts business as he tries to stay true to his dreams.",16.853,/vLr7juofGqjOI2CyJ7hEKBXymxu.jpg,2021-10-20,Lost Illusions,False,7.441,472
1476,False,/oRiUKwDpcqDdoLwPoA4FIRh3hqY.jpg,"[35, 18, 53]",466272,en,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",70.379,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,2019-07-24,Once Upon a Time... in Hollywood,False,7.442,13060
1477,False,/hnWBg0qgYa7LxVnTdVYUbAPLctc.jpg,"[18, 80]",376290,en,Miss Sloane,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,25.465,/ptfvQlqe2xJiMSewSj52qAVq5z0.jpg,2016-11-25,Miss Sloane,False,7.441,1752
1478,False,/iz7xP1INmMTAfRKaToWVmXrrE1P.jpg,[18],24192,it,Il vangelo secondo Matteo,"This biblical drama from the Catholic Marxist director focuses on the teachings of Jesus, including the parables that reflect their revolutionary nature. As Jesus travels along the coast of the Sea of Galilee, he gradually gathers more followers, leading him into direct conflict with the authorities.",23.421,/oifi2CQkKbb6Y2x6J5K6CjaKab9.jpg,1965-03-03,The Gospel According to Matthew,False,7.441,341
1479,False,/kQGxGXzYiCumY8kmXXpgbZyZQK8.jpg,"[80, 18, 9648, 53]",395834,en,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,53.323,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,2017-08-03,Wind River,False,7.439,5045
1480,False,/2n0n8smWTRU5QOpMyr9ZhzGiWWM.jpg,"[878, 53]",206487,en,Predestination,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",43.915,/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,2014-08-28,Predestination,False,7.438,6256
1481,False,/hmEbQB5UlcwobldcSDNlLZiUnmA.jpg,"[10752, 28, 18]",193756,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",43.774,/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,2013-12-24,Lone Survivor,False,7.4,4172
1482,False,/lBy0tIjlc3rAy4dih74RFDIpxoP.jpg,"[18, 35, 10770]",65218,en,Lemonade Mouth,"When five ragtag freshman first meet in detention, it seems they have nothing in common. But, through music, they form an unbreakable bond and discover they have the makings of the greatest high school garage band in history! In the face of incredible odds, Olivia, Stella, Wen, Mohini and Charlie find they can make a real difference when they learn to lean on each other and let go of everything holding back their dreams.",34.377,/5Tbbxf38c16kbfezmXkPYS2tYRN.jpg,2011-04-15,Lemonade Mouth,False,7.435,1032
1483,False,/cL0GxrBnjgWV381C1NLroeNUcTn.jpg,"[35, 18, 10749]",14736,en,Love & Basketball,"Monica Wright and Quincy McCall grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball.  As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",16.785,/zNZWNX19FZ5QyedprVM0ldsXFiP.jpg,2000-04-21,Love & Basketball,False,7.438,408
1484,False,/gyaWP5k6JbxTcaqQQFDF09cF9s9.jpg,[37],10747,en,The Outlaw Josey Wales,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.",37.458,/92BZIFPbyCPNhExyFScxA3xF1dy.jpg,1976-06-30,The Outlaw Josey Wales,False,7.438,1094
1485,False,/jQywhaFDVLPlFw864Bgw5eNtWfi.jpg,"[27, 14]",626,fr,Un chien andalou,"Un Chien Andalou is an European avant-garde surrealist film, a collaboration between director Luis Buñuel and Salvador Dali.",20.656,/e4NcFlKkyTBN9ZtBuK4RUiEzouw.jpg,1929-06-05,Un Chien Andalou,False,7.439,1249
1486,False,/yqnC3Mp5SL2bpo4bBwtoxyu2E6J.jpg,"[16, 35, 10751, 14]",876716,en,Ciao Alberto,"With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo—the imposing, tattooed, one-armed fisherman of few words—who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",18.748,/9RKPB9IKDHaTxWQgjkS4IJao08a.jpg,2021-11-11,Ciao Alberto,False,7.437,647
1487,False,/f0oW7jwrSo78dZGo1jvlgDNKdZP.jpg,[18],75233,no,"Oslo, 31. august","One day in the life of Anders, a young recovering drug addict, who takes a brief leave from his treatment center to interview for a job and catch up with old friends in Oslo.",17.777,/bgfbFhwhnpumz6MU3py1DwMm12.jpg,2011-08-31,"Oslo, August 31st",False,7.437,405
1488,False,/zNUr47uEO6eWCe0FNMiDVFFbpdw.jpg,"[53, 27, 18]",11167,en,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",20.25,/88ppZCVWGx41gzslcwiWfCVjFJk.jpg,1960-05-16,Peeping Tom,False,7.437,758
1489,False,/dLhBHSv5v2wKuZQ3sumthfLplHU.jpg,"[18, 28, 35]",364433,it,Lo chiamavano Jeeg Robot,"After coming in contact with radioactive waste, small-time crook Enzo Ceccotti gains super-strength. A misanthropic, introverted brute, he uses his new powers for personal gain until he meets Alessia, a mentally ill girl who believes Enzo is the hero from her favorite anime Steel Jeeg.",18.811,/zvJPbyWflWHbHMHSdue1n4N69tC.jpg,2016-02-25,They Call Me Jeeg,False,7.436,2446
1490,False,/sKtL6s049rsCc2sv2BQwDqyWYbb.jpg,"[18, 10752]",227306,en,Unbroken,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",34.945,/vAlHUjHwLWMV5mg4epGR9WSIfiy.jpg,2014-12-25,Unbroken,False,7.436,4005
1491,False,/en9bAOhdPXZJfx2xTf1WL5d1T5v.jpg,"[35, 10751]",771,en,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",3.374,/onTSipZ8R3bliBdKfPtsDuHTdlL.jpg,1990-11-16,Home Alone,False,7.436,10920
1492,False,/sfCptvwspPrO4RZ3y06GYyTEfE3.jpg,"[18, 53]",644583,en,The Mauritanian,"The true story of the Mauritanian Mohamedou Ould Slahi, who was held at the U.S military's Guantanamo Bay detention center without charges for over a decade and sought help from a defense attorney for his release.",25.523,/lIADEa6oH74uUapjsPbNRzxus8M.jpg,2021-02-12,The Mauritanian,False,7.435,1043
1493,False,/rIDzyxhfilKHKM5YpXeHwZaKui.jpg,"[18, 53]",340666,en,Nocturnal Animals,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",29.338,/mdLDgQBD0va09npSQX5Zgo2evXM.jpg,2016-11-04,Nocturnal Animals,False,7.435,7526
1494,False,/aXUNRlM5J0DW6vmDIPbfYHtXCjA.jpg,"[16, 12, 14]",271706,zh,大鱼海棠,"Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it's a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",23.71,/fRCdXh9MZutj1JJPZlUXMex6AuB.jpg,2016-07-08,Big Fish & Begonia,False,7.4,429
1495,False,/jL6QryTA0tm8s0CElVOoYTqK7bj.jpg,"[18, 12]",129670,en,Nebraska,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",14.413,/o1t2Mw18EEBnl8v4Nby3PFjxnM1.jpg,2013-09-21,Nebraska,False,7.436,1721
1496,False,/z0tHLAHWRYm7nbwf9CyAZv9sj2j.jpg,"[18, 10749]",51828,en,One Day,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",36.533,/n9jMwSg4IavdD8wqdYnyW5w3Mvp.jpg,2011-03-02,One Day,False,7.435,4166
1497,False,/oCC3rSccbJV9bxMDRedtqI6pnla.jpg,[35],11030,en,Zelig,"Fictional documentary about the life of human chameleon Leonard Zelig, a man who becomes a celebrity in the 1920s due to his ability to look and act like whoever is around him. Clever editing places Zelig in real newsreel footage of Woodrow Wilson, Babe Ruth, and others.",13.159,/3NTSeyMXSTOIJjqBqwavMLvrGjy.jpg,1983-07-15,Zelig,False,7.435,829
1498,False,/3HmLKhahTxX2ALTWlagr92pZrU7.jpg,[18],462,en,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",34.832,/xbMEHLu36LyptPD29FxVTndpYZ1.jpg,2000-03-17,Erin Brockovich,False,7.435,3069
1499,False,/AmzVV7kqds8BJBXwnQtx5YpqFdU.jpg,"[18, 10749]",638449,en,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,30.372,/fDKK51YdOfu9pTmSRw7sHUhGFxm.jpg,2021-07-23,The Last Letter from Your Lover,False,7.4,588
1500,False,/5INPBiKVRsyp9kgHfsC0cTfvKFH.jpg,"[35, 18]",565310,en,The Farewell,A headstrong Chinese-American woman returns to China when her beloved grandmother is given a terminal diagnosis. Billi struggles with her family's decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.,22.821,/7UrIarxfjxZC9YGj8H1ATKZMXVy.jpg,2019-07-12,The Farewell,False,7.434,1360
